instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,base_asset,quote_asset
LPTTRY,LPTTRY,LPTTRY,LPT/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,LPT,TRY
LPTUSDC,LPTUSDC,LPTUSDC,LPT/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,LPT,USDC
LPTUSDT,LPTUSDT,LPTUSDT,LPT/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,LPT,USDT
LQTYUSDT,LQTYUSDT,LQTYUSDT,LQTY/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,LQTY,USDT
LRCBTC,LRCBTC,LRCBTC,LRC/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,LRC,BTC
LRCETH,LRCETH,LRCETH,LRC/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,LRC,ETH
LRCTRY,LRCTRY,LRCTRY,LRC/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,LRC,TRY
LRCUSDT,LRCUSDT,LRCUSDT,LRC/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,LRC,USDT
LSKBTC,LSKBTC,LSKBTC,LSK/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,LSK,BTC
LSKUSDT,LSKUSDT,LSKUSDT,LSK/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,LSK,USDT
LTCBNB,LTCBNB,LTCBNB,LTC/BNB,0.0,,0.0,0.0001,0.001,EQ,CRYPTO,BINANCE,LTC,BNB
LTCBRL,LTCBRL,LTCBRL,LTC/BRL,0.0,,0.0,0.1,0.001,EQ,CRYPTO,BINANCE,LTC,BRL
LTCBTC,LTCBTC,LTCBTC,LTC/BTC,0.0,,0.0,1e-06,0.001,EQ,CRYPTO,BINANCE,LTC,BTC
LTCETH,LTCETH,LTCETH,LTC/ETH,0.0,,0.0,1e-05,0.001,EQ,CRYPTO,BINANCE,LTC,ETH
LTCEUR,LTCEUR,LTCEUR,LTC/EUR,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,LTC,EUR
LTCFDUSD,LTCFDUSD,LTCFDUSD,LTC/FDUSD,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,LTC,FDUSD
LTCJPY,LTCJPY,LTCJPY,LTC/JPY,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,LTC,JPY
LTCTRY,LTCTRY,LTCTRY,LTC/TRY,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,LTC,TRY
LTCUSDC,LTCUSDC,LTCUSDC,LTC/USDC,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,LTC,USDC
LTCUSDT,LTCUSDT,LTCUSDT,LTC/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,LTC,USDT
LUMIATRY,LUMIATRY,LUMIATRY,LUMIA/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,LUMIA,TRY
LUMIAUSDT,LUMIAUSDT,LUMIAUSDT,LUMIA/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,LUMIA,USDT
LUNATRY,LUNATRY,LUNATRY,LUNA/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,LUNA,TRY
LUNAUSDT,LUNAUSDT,LUNAUSDT,LUNA/USDT,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,LUNA,USDT
LUNCTRY,LUNCTRY,LUNCTRY,LUNC/TRY,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,LUNC,TRY
LUNCUSDT,LUNCUSDT,LUNCUSDT,LUNC/USDT,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,LUNC,USDT
MAGICBTC,MAGICBTC,MAGICBTC,MAGIC/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,MAGIC,BTC
MAGICTRY,MAGICTRY,MAGICTRY,MAGIC/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,MAGIC,TRY
MAGICUSDT,MAGICUSDT,MAGICUSDT,MAGIC/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,MAGIC,USDT
MANABTC,MANABTC,MANABTC,MANA/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,MANA,BTC
MANAETH,MANAETH,MANAETH,MANA/ETH,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,MANA,ETH
MANATRY,MANATRY,MANATRY,MANA/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,MANA,TRY
MANAUSDT,MANAUSDT,MANAUSDT,MANA/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,MANA,USDT
MANTABTC,MANTABTC,MANTABTC,MANTA/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,MANTA,BTC
MANTAFDUSD,MANTAFDUSD,MANTAFDUSD,MANTA/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MANTA,FDUSD
MANTATRY,MANTATRY,MANTATRY,MANTA/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,MANTA,TRY
MANTAUSDC,MANTAUSDC,MANTAUSDC,MANTA/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MANTA,USDC
MANTAUSDT,MANTAUSDT,MANTAUSDT,MANTA/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MANTA,USDT
MASKTRY,MASKTRY,MASKTRY,MASK/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,MASK,TRY
MASKUSDC,MASKUSDC,MASKUSDC,MASK/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MASK,USDC
MASKUSDT,MASKUSDT,MASKUSDT,MASK/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MASK,USDT
MAVBTC,MAVBTC,MAVBTC,MAV/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,MAV,BTC
MAVTRY,MAVTRY,MAVTRY,MAV/TRY,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,MAV,TRY
MAVUSDT,MAVUSDT,MAVUSDT,MAV/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,MAV,USDT
MBLUSDT,MBLUSDT,MBLUSDT,MBL/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,MBL,USDT
MBOXTRY,MBOXTRY,MBOXTRY,MBOX/TRY,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,MBOX,TRY
MBOXUSDT,MBOXUSDT,MBOXUSDT,MBOX/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,MBOX,USDT
MDTUSDT,MDTUSDT,MDTUSDT,MDT/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,MDT,USDT
MEBTC,MEBTC,MEBTC,ME/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,ME,BTC
MEFDUSD,MEFDUSD,MEFDUSD,ME/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ME,FDUSD
MEMEFDUSD,MEMEFDUSD,MEMEFDUSD,MEME/FDUSD,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,MEME,FDUSD
MEMETRY,MEMETRY,MEMETRY,MEME/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,MEME,TRY
MEMEUSDC,MEMEUSDC,MEMEUSDC,MEME/USDC,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,MEME,USDC
MEMEUSDT,MEMEUSDT,MEMEUSDT,MEME/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,MEME,USDT
METISTRY,METISTRY,METISTRY,METIS/TRY,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,METIS,TRY
METISUSDT,METISUSDT,METISUSDT,METIS/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,METIS,USDT
METRY,METRY,METRY,ME/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,ME,TRY
MEUSDT,MEUSDT,MEUSDT,ME/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ME,USDT
MINABTC,MINABTC,MINABTC,MINA/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,MINA,BTC
MINATRY,MINATRY,MINATRY,MINA/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,MINA,TRY
MINAUSDT,MINAUSDT,MINAUSDT,MINA/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,MINA,USDT
MKRBTC,MKRBTC,MKRBTC,MKR/BTC,0.0,,0.0,1e-05,0.0001,EQ,CRYPTO,BINANCE,MKR,BTC
MKRTRY,MKRTRY,MKRTRY,MKR/TRY,0.0,,0.0,1.0,0.0001,EQ,CRYPTO,BINANCE,MKR,TRY
MKRUSDC,MKRUSDC,MKRUSDC,MKR/USDC,0.0,,0.0,0.1,0.0001,EQ,CRYPTO,BINANCE,MKR,USDC
MKRUSDT,MKRUSDT,MKRUSDT,MKR/USDT,0.0,,0.0,0.1,0.0001,EQ,CRYPTO,BINANCE,MKR,USDT
MLNUSDT,MLNUSDT,MLNUSDT,MLN/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,MLN,USDT
MOVEBNB,MOVEBNB,MOVEBNB,MOVE/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,MOVE,BNB
MOVEBTC,MOVEBTC,MOVEBTC,MOVE/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,MOVE,BTC
MOVEFDUSD,MOVEFDUSD,MOVEFDUSD,MOVE/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,MOVE,FDUSD
MOVETRY,MOVETRY,MOVETRY,MOVE/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MOVE,TRY
MOVEUSDC,MOVEUSDC,MOVEUSDC,MOVE/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,MOVE,USDC
MOVEUSDT,MOVEUSDT,MOVEUSDT,MOVE/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,MOVE,USDT
MOVRBTC,MOVRBTC,MOVRBTC,MOVR/BTC,0.0,,0.0,1e-07,0.001,EQ,CRYPTO,BINANCE,MOVR,BTC
MOVRTRY,MOVRTRY,MOVRTRY,MOVR/TRY,0.0,,0.0,0.1,0.001,EQ,CRYPTO,BINANCE,MOVR,TRY
MOVRUSDT,MOVRUSDT,MOVRUSDT,MOVR/USDT,0.0,,0.0,0.001,0.001,EQ,CRYPTO,BINANCE,MOVR,USDT
MTLBTC,MTLBTC,MTLBTC,MTL/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,MTL,BTC
MTLUSDT,MTLUSDT,MTLUSDT,MTL/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MTL,USDT
MUBARAKTRY,MUBARAKTRY,MUBARAKTRY,MUBARAK/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,MUBARAK,TRY
MUBARAKUSDC,MUBARAKUSDC,MUBARAKUSDC,MUBARAK/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,MUBARAK,USDC
MUBARAKUSDT,MUBARAKUSDT,MUBARAKUSDT,MUBARAK/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,MUBARAK,USDT
NEARBNB,NEARBNB,NEARBNB,NEAR/BNB,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,NEAR,BNB
NEARBRL,NEARBRL,NEARBRL,NEAR/BRL,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,NEAR,BRL
NEARBTC,NEARBTC,NEARBTC,NEAR/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,NEAR,BTC
NEARETH,NEARETH,NEARETH,NEAR/ETH,0.0,,0.0,1e-06,0.001,EQ,CRYPTO,BINANCE,NEAR,ETH
NEAREUR,NEAREUR,NEAREUR,NEAR/EUR,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,NEAR,EUR
NEARFDUSD,NEARFDUSD,NEARFDUSD,NEAR/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,NEAR,FDUSD
NEARJPY,NEARJPY,NEARJPY,NEAR/JPY,0.0,,0.0,0.1,0.1,EQ,CRYPTO,BINANCE,NEAR,JPY
NEARTRY,NEARTRY,NEARTRY,NEAR/TRY,0.0,,0.0,0.1,0.001,EQ,CRYPTO,BINANCE,NEAR,TRY
NEARUSDC,NEARUSDC,NEARUSDC,NEAR/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,NEAR,USDC
NEARUSDT,NEARUSDT,NEARUSDT,NEAR/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,NEAR,USDT
NEIROFDUSD,NEIROFDUSD,NEIROFDUSD,NEIRO/FDUSD,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,NEIRO,FDUSD
NEIROJPY,NEIROJPY,NEIROJPY,NEIRO/JPY,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,NEIRO,JPY
NEIROTRY,NEIROTRY,NEIROTRY,NEIRO/TRY,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,NEIRO,TRY
NEIROUSDC,NEIROUSDC,NEIROUSDC,NEIRO/USDC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,NEIRO,USDC
NEIROUSDT,NEIROUSDT,NEIROUSDT,NEIRO/USDT,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,NEIRO,USDT
NEOBTC,NEOBTC,NEOBTC,NEO/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,NEO,BTC
NEOTRY,NEOTRY,NEOTRY,NEO/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,NEO,TRY
NEOUSDC,NEOUSDC,NEOUSDC,NEO/USDC,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,NEO,USDC
NEOUSDT,NEOUSDT,NEOUSDT,NEO/USDT,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,NEO,USDT
NEWTBNB,NEWTBNB,NEWTBNB,NEWT/BNB,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,NEWT,BNB
NEWTFDUSD,NEWTFDUSD,NEWTFDUSD,NEWT/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NEWT,FDUSD
NEWTTRY,NEWTTRY,NEWTTRY,NEWT/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,NEWT,TRY
NEWTUSDC,NEWTUSDC,NEWTUSDC,NEWT/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NEWT,USDC
NEWTUSDT,NEWTUSDT,NEWTUSDT,NEWT/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NEWT,USDT
NEXOBTC,NEXOBTC,NEXOBTC,NEXO/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,NEXO,BTC
NEXOUSDT,NEXOUSDT,NEXOUSDT,NEXO/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,NEXO,USDT
NFPBTC,NFPBTC,NFPBTC,NFP/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,NFP,BTC
NFPFDUSD,NFPFDUSD,NFPFDUSD,NFP/FDUSD,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,NFP,FDUSD
NFPTRY,NFPTRY,NFPTRY,NFP/TRY,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,NFP,TRY
NFPUSDT,NFPUSDT,NFPUSDT,NFP/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,NFP,USDT
NILBNB,NILBNB,NILBNB,NIL/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,NIL,BNB
NILFDUSD,NILFDUSD,NILFDUSD,NIL/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NIL,FDUSD
NILTRY,NILTRY,NILTRY,NIL/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,NIL,TRY
NILUSDC,NILUSDC,NILUSDC,NIL/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NIL,USDC
NILUSDT,NILUSDT,NILUSDT,NIL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NIL,USDT
NKNBTC,NKNBTC,NKNBTC,NKN/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,NKN,BTC
NKNUSDT,NKNUSDT,NKNUSDT,NKN/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,NKN,USDT
NMRBTC,NMRBTC,NMRBTC,NMR/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,NMR,BTC
NMRUSDT,NMRUSDT,NMRUSDT,NMR/USDT,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,NMR,USDT
NOTFDUSD,NOTFDUSD,NOTFDUSD,NOT/FDUSD,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,NOT,FDUSD
NOTTRY,NOTTRY,NOTTRY,NOT/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,NOT,TRY
NOTUSDC,NOTUSDC,NOTUSDC,NOT/USDC,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,NOT,USDC
NOTUSDT,NOTUSDT,NOTUSDT,NOT/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,NOT,USDT
NTRNBNB,NTRNBNB,NTRNBNB,NTRN/BNB,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,NTRN,BNB
NTRNTRY,NTRNTRY,NTRNTRY,NTRN/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,NTRN,TRY
NTRNUSDT,NTRNUSDT,NTRNUSDT,NTRN/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NTRN,USDT
NXPCBNB,NXPCBNB,NXPCBNB,NXPC/BNB,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,NXPC,BNB
NXPCFDUSD,NXPCFDUSD,NXPCFDUSD,NXPC/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NXPC,FDUSD
NXPCTRY,NXPCTRY,NXPCTRY,NXPC/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,NXPC,TRY
NXPCUSDC,NXPCUSDC,NXPCUSDC,NXPC/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NXPC,USDC
NXPCUSDT,NXPCUSDT,NXPCUSDT,NXPC/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,NXPC,USDT
OGBTC,OGBTC,OGBTC,OG/BTC,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,OG,BTC
OGNBTC,OGNBTC,OGNBTC,OGN/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,OGN,BTC
OGNTRY,OGNTRY,OGNTRY,OGN/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,OGN,TRY
OGNUSDT,OGNUSDT,OGNUSDT,OGN/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,OGN,USDT
OGTRY,OGTRY,OGTRY,OG/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,OG,TRY
OGUSDT,OGUSDT,OGUSDT,OG/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,OG,USDT
OMBTC,OMBTC,OMBTC,OM/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,OM,BTC
OMNIBTC,OMNIBTC,OMNIBTC,OMNI/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,OMNI,BTC
OMNIFDUSD,OMNIFDUSD,OMNIFDUSD,OMNI/FDUSD,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,OMNI,FDUSD
OMNITRY,OMNITRY,OMNITRY,OMNI/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,OMNI,TRY
OMNIUSDC,OMNIUSDC,OMNIUSDC,OMNI/USDC,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,OMNI,USDC
OMNIUSDT,OMNIUSDT,OMNIUSDT,OMNI/USDT,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,OMNI,USDT
OMTRY,OMTRY,OMTRY,OM/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,OM,TRY
OMUSDC,OMUSDC,OMUSDC,OM/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,OM,USDC
OMUSDT,OMUSDT,OMUSDT,OM/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,OM,USDT
ONDOTRY,ONDOTRY,ONDOTRY,ONDO/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,ONDO,TRY
ONDOUSDC,ONDOUSDC,ONDOUSDC,ONDO/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,ONDO,USDC
ONDOUSDT,ONDOUSDT,ONDOUSDT,ONDO/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,ONDO,USDT
ONETRY,ONETRY,ONETRY,ONE/TRY,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,ONE,TRY
ONEUSDT,ONEUSDT,ONEUSDT,ONE/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,ONE,USDT
ONGBTC,ONGBTC,ONGBTC,ONG/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,ONG,BTC
ONGUSDT,ONGUSDT,ONGUSDT,ONG/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,ONG,USDT
ONTBTC,ONTBTC,ONTBTC,ONT/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,ONT,BTC
ONTTRY,ONTTRY,ONTTRY,ONT/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,ONT,TRY
ONTUSDC,ONTUSDC,ONTUSDC,ONT/USDC,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,ONT,USDC
ONTUSDT,ONTUSDT,ONTUSDT,ONT/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,ONT,USDT
OPBTC,OPBTC,OPBTC,OP/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,OP,BTC
OPETH,OPETH,OPETH,OP/ETH,0.0,,0.0,1e-06,0.01,EQ,CRYPTO,BINANCE,OP,ETH
OPEUR,OPEUR,OPEUR,OP/EUR,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,OP,EUR
OPFDUSD,OPFDUSD,OPFDUSD,OP/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,OP,FDUSD
OPTRY,OPTRY,OPTRY,OP/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,OP,TRY
OPUSDC,OPUSDC,OPUSDC,OP/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,OP,USDC
OPUSDT,OPUSDT,OPUSDT,OP/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,OP,USDT
ORCATRY,ORCATRY,ORCATRY,ORCA/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,ORCA,TRY
ORCAUSDC,ORCAUSDC,ORCAUSDC,ORCA/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ORCA,USDC
ORCAUSDT,ORCAUSDT,ORCAUSDT,ORCA/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ORCA,USDT
ORDIBTC,ORDIBTC,ORDIBTC,ORDI/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,ORDI,BTC
ORDIFDUSD,ORDIFDUSD,ORDIFDUSD,ORDI/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ORDI,FDUSD
ORDITRY,ORDITRY,ORDITRY,ORDI/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,ORDI,TRY
ORDIUSDC,ORDIUSDC,ORDIUSDC,ORDI/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ORDI,USDC
ORDIUSDT,ORDIUSDT,ORDIUSDT,ORDI/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ORDI,USDT
OSMOUSDC,OSMOUSDC,OSMOUSDC,OSMO/USDC,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,OSMO,USDC
OSMOUSDT,OSMOUSDT,OSMOUSDT,OSMO/USDT,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,OSMO,USDT
OXTBTC,OXTBTC,OXTBTC,OXT/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,OXT,BTC
OXTUSDT,OXTUSDT,OXTUSDT,OXT/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,OXT,USDT
PARTIBNB,PARTIBNB,PARTIBNB,PARTI/BNB,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PARTI,BNB
PARTIFDUSD,PARTIFDUSD,PARTIFDUSD,PARTI/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PARTI,FDUSD
PARTITRY,PARTITRY,PARTITRY,PARTI/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,PARTI,TRY
PARTIUSDC,PARTIUSDC,PARTIUSDC,PARTI/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PARTI,USDC
PARTIUSDT,PARTIUSDT,PARTIUSDT,PARTI/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PARTI,USDT
PAXGBTC,PAXGBTC,PAXGBTC,PAXG/BTC,0.0,,0.0,1e-05,0.0001,EQ,CRYPTO,BINANCE,PAXG,BTC
PAXGTRY,PAXGTRY,PAXGTRY,PAXG/TRY,0.0,,0.0,1.0,0.0001,EQ,CRYPTO,BINANCE,PAXG,TRY
PAXGUSDC,PAXGUSDC,PAXGUSDC,PAXG/USDC,0.0,,0.0,0.01,0.0001,EQ,CRYPTO,BINANCE,PAXG,USDC
PAXGUSDT,PAXGUSDT,PAXGUSDT,PAXG/USDT,0.0,,0.0,0.01,0.0001,EQ,CRYPTO,BINANCE,PAXG,USDT
