user_symbol,binance_symbol,is_exact_match
STORJ/USDT,STORJUSDT,False
MANA/USDT,MANAUSDT,False
AVA-BTC,AVABTC,False
AVA/BTC,AVABTC,False
AVAUSD,AVAUSDT,False
AVA,AVAUSDT,False
STORJ-USDT,STORJUSDT,False
DCR-USDT,DCRUSDT,False
YFI,YFIUSDT,False
DCR/USDT,DCRUSDT,False
DCRUSD,DCRUSDT,False
DCR,DCRUSDT,False
RUNE-BTC,RUNEBTC,False
RUNE/BTC,RUNEBTC,False
RUNEUSDT,RUNEUSDC,False
MANA-USDT,MANAUSDT,False
YFIUSD,YFIUSDT,False
RUNE,RUNEUSDC,False
USDT/DAI,USDTDAI,False
JST/USDT,JSTUSDT,False
JST-BTC,JSTBTC,False
JST/BTC,JSTBTC,False
JSTUSD,JSTUSDT,False
JST,JSTUSDT,False
USDT-DAI,USDTDAI,False
ETH-DAI,ETHDAI,False
YFI/BTC,YFIBTC,False
ETH/DAI,ETHDAI,False
BTC-DAI,BTCDAI,False
BTC/DAI,BTCDAI,False
YFI-USDT,YFIUSDT,False
YFI/USDT,YFIUSDT,False
YFI-BTC,YFIBTC,False
RUNEUSD,RUNEUSDC,False
MKR-USDT,MKRUSDT,False
COMP-USDT,COMPUSDT,False
SXP/BTC,SXPBTC,False
SNX-BTC,SNXBTC,False
SNX/BTC,SNXBTC,False
SNXUSDT,SNXTRY,False
SNXUSD,SNXTRY,False
SNX,SNXTRY,False
SXP-BTC,SXPBTC,False
SXPUSDT,SXPTRY,False
SNX-USDT,SNXUSDT,False
SXPUSD,SXPTRY,False
SXP,SXPTRY,False
ZEN-USDT,ZENUSDT,False
ZEN/USDT,ZENUSDT,False
SC-USDT,SCUSDT,False
SC/USDT,SCUSDT,False
SNX/USDT,SNXUSDT,False
VTHOUSDT,VTHOTRY,False
MKR/USDT,MKRUSDT,False
SXP/USDT,SXPUSDT,False
MKR-BTC,MKRBTC,False
MKR/BTC,MKRBTC,False
MKRUSDT,MKRUSDC,False
MKRUSD,MKRUSDC,False
MKR,MKRUSDC,False
SXP-USDT,SXPUSDT,False
DGB-USDT,DGBUSDT,False
VTHO,VTHOTRY,False
DGB/USDT,DGBUSDT,False
DGBUSD,DGBUSDT,False
DGB,DGBUSDT,False
VTHO-USDT,VTHOUSDT,False
VTHO/USDT,VTHOUSDT,False
VTHOUSD,VTHOTRY,False
SCRTUSD,SCRTUSDT,False
SCRT-BTC,SCRTBTC,False
LSK/USDT,LSKUSDT,False
RIF,RIFUSDT,False
CHZ/TRY,CHZTRY,False
RIF-USDT,RIFUSDT,False
RIF/USDT,RIFUSDT,False
RIF-BTC,RIFBTC,False
RIF/BTC,RIFBTC,False
RIFUSD,RIFUSDT,False
CELO-USDT,CELOUSDT,False
XLM/TRY,XLMTRY,False
CELO/USDT,CELOUSDT,False
CELO-BTC,CELOBTC,False
CELO/BTC,CELOBTC,False
CELOUSDT,CELOTRY,False
CELOUSD,CELOTRY,False
CELO,CELOTRY,False
CHZ-TRY,CHZTRY,False
XLM-TRY,XLMTRY,False
ASR/USDT,ASRUSDT,False
LTC-BRL,LTCBRL,False
TWTUSDT,TWTTRY,False
CKB-USDT,CKBUSDT,False
CKB/USDT,CKBUSDT,False
CKBUSD,CKBUSDC,False
CKB,CKBUSDC,False
CKBUSDT,CKBUSDC,False
LTC/BRL,LTCBRL,False
GRT/EUR,GRTEUR,False
TRU-USDT,TRUUSDT,False
TRU/USDT,TRUUSDT,False
TRUUSD,TRUTRY,False
TRU,TRUTRY,False
TRUUSDT,TRUTRY,False
GRT-EUR,GRTEUR,False
ASR-USDT,ASRUSDT,False
ASRUSD,ASRTRY,False
TWTUSD,TWTTRY,False
JUV-USDT,JUVUSDT,False
1INCH,1INCHUSDT,False
PSG-USDT,PSGUSDT,False
PSG/USDT,PSGUSDT,False
PSGUSD,PSGTRY,False
PSG,PSGTRY,False
PSGUSDT,PSGTRY,False
JUV/USDT,JUVUSDT,False
1INCH/BTC,1INCHBTC,False
JUVUSD,JUVUSDC,False
JUV,JUVUSDC,False
JUVUSDT,JUVUSDC,False
GRT-USDT,GRTUSDT,False
GRT/USDT,GRTUSDT,False
GRT-ETH,GRTETH,False
1INCHUSD,1INCHUSDT,False
1INCH-BTC,1INCHBTC,False
ASR,ASRTRY,False
OG-USDT,OGUSDT,False
ASRUSDT,ASRTRY,False
ATM-USDT,ATMUSDT,False
ATM/USDT,ATMUSDT,False
ATMUSD,ATMTRY,False
ATM,ATMTRY,False
ATMUSDT,ATMTRY,False
OG/USDT,OGUSDT,False
1INCH/USDT,1INCHUSDT,False
OG-BTC,OGBTC,False
OG/BTC,OGBTC,False
OGUSDT,OGTRY,False
OGUSD,OGTRY,False
OG,OGTRY,False
1INCH-USDT,1INCHUSDT,False
TWT,TWTTRY,False
TWT/USDT,TWTUSDT,False
GRT-BTC,GRTBTC,False
FISUSD,FISUSDT,False
DOT-BRL,DOTBRL,False
DOT/BRL,DOTBRL,False
FIS-USDT,FISUSDT,False
FIS/USDT,FISUSDT,False
FIS-BTC,FISBTC,False
FIS/BTC,FISBTC,False
FIS,FISUSDT,False
HOT-TRY,HOTTRY,False
ADA-BRL,ADABRL,False
ADA/BRL,ADABRL,False
ADA-TRY,ADATRY,False
ADA/TRY,ADATRY,False
PHA-BTC,PHABTC,False
PHA/BTC,PHABTC,False
HOT/TRY,HOTTRY,False
EGLD/EUR,EGLDEUR,False
PHAUSD,PHAUSDC,False
POND,PONDUSDT,False
DEGO/USDT,DEGOUSDT,False
DEGOUSD,DEGOUSDT,False
DEGO,DEGOUSDT,False
POND-USDT,PONDUSDT,False
POND/USDT,PONDUSDT,False
PONDUSD,PONDUSDT,False
OM-USDT,OMUSDT,False
EGLD-EUR,EGLDEUR,False
OM/USDT,OMUSDT,False
OM-BTC,OMBTC,False
OM/BTC,OMBTC,False
OMUSDT,OMUSDC,False
OMUSD,OMUSDC,False
OM,OMUSDC,False
PHAUSDT,PHAUSDC,False
PHA,PHAUSDC,False
TWT-USDT,TWTUSDT,False
SFPUSD,SFPUSDT,False
DOT-TRY,DOTTRY,False
DOT/TRY,DOTTRY,False
SFP-USDT,SFPUSDT,False
SFP/USDT,SFPUSDT,False
SFP-BTC,SFPBTC,False
SFP/BTC,SFPBTC,False
SFP,SFPUSDT,False
DODOUSD,DODOUSDT,False
DOGE-BRL,DOGEBRL,False
DOGE/BRL,DOGEBRL,False
DOGE-TRY,DOGETRY,False
DOGE/TRY,DOGETRY,False
DOGE-EUR,DOGEEUR,False
DOGE/EUR,DOGEEUR,False
DODO,DODOUSDT,False
DODO/BTC,DODOBTC,False
AUCTION-BTC,AUCTIONBTC,False
ACMUSD,ACMUSDT,False
AUCTION/BTC,AUCTIONBTC,False
AUCTIONUSDT,AUCTIONUSDC,False
AUCTIONUSD,AUCTIONUSDC,False
AUCTION,AUCTIONUSDC,False
ACM-USDT,ACMUSDT,False
ACM/USDT,ACMUSDT,False
ACM,ACMUSDT,False
DODO-BTC,DODOBTC,False
CAKE-USDT,CAKEUSDT,False
CAKE/USDT,CAKEUSDT,False
CAKE-BTC,CAKEBTC,False
CAKE/BTC,CAKEBTC,False
DODO-USDT,DODOUSDT,False
DODO/USDT,DODOUSDT,False
GRT/ETH,GRTETH,False
GRT/BTC,GRTBTC,False
CAKE,CAKEUSDC,False
FILUSD,FILUSDC,False
INJ,INJUSDC,False
FIL-USDT,FILUSDT,False
FIL/USDT,FILUSDT,False
FIL-BTC,FILBTC,False
FIL/BTC,FILBTC,False
FILUSDT,FILUSDC,False
FIL,FILUSDC,False
INJUSDT,INJUSDC,False
NEAR-USDT,NEARUSDT,False
NEAR/USDT,NEARUSDT,False
NEAR-BTC,NEARBTC,False
NEAR/BTC,NEARBTC,False
NEAR-BNB,NEARBNB,False
NEAR/BNB,NEARBNB,False
INJUSD,INJUSDC,False
INJ/BNB,INJBNB,False
NEARUSD,NEARJPY,False
AUDIOUSD,AUDIOTRY,False
CTK,CTKUSDT,False
AUDIO-USDT,AUDIOUSDT,False
AUDIO/USDT,AUDIOUSDT,False
AUDIO-BTC,AUDIOBTC,False
AUDIO/BTC,AUDIOBTC,False
AUDIOUSDT,AUDIOTRY,False
AUDIO,AUDIOTRY,False
INJ-BNB,INJBNB,False
LINK-EUR,LINKEUR,False
LINK/EUR,LINKEUR,False
INJ-USDT,INJUSDT,False
INJ/USDT,INJUSDT,False
INJ-BTC,INJBTC,False
INJ/BTC,INJBTC,False
NEARUSDT,NEARJPY,False
NEAR,NEARJPY,False
CTK/BNB,CTKBNB,False
UTK,UTKUSDC,False
XVSUSDT,XVSTRY,False
XVSUSD,XVSTRY,False
XVS,XVSTRY,False
UTK-USDT,UTKUSDT,False
UTK/USDT,UTKUSDT,False
UTKUSD,UTKUSDC,False
UTKUSDT,UTKUSDC,False
XVS-BNB,XVSBNB,False
SXP-TRY,SXPTRY,False
SXP/TRY,SXPTRY,False
CAKE-BNB,CAKEBNB,False
CAKE/BNB,CAKEBNB,False
CAKEUSDT,CAKEUSDC,False
CAKEUSD,CAKEUSDC,False
XVS/BNB,XVSBNB,False
XVS/BTC,XVSBTC,False
AAVE-USDT,AAVEUSDT,False
AAVEUSD,AAVEUSDC,False
AAVE/USDT,AAVEUSDT,False
AAVE-ETH,AAVEETH,False
AAVE/ETH,AAVEETH,False
AAVE-BTC,AAVEBTC,False
AAVE/BTC,AAVEBTC,False
AAVEUSDT,AAVEUSDC,False
AAVE,AAVEUSDC,False
XVS-BTC,XVSBTC,False
USDT-BRL,USDTBRL,False
USDT/BRL,USDTBRL,False
BTC-BRL,BTCBRL,False
BTC/BRL,BTCBRL,False
XVS-USDT,XVSUSDT,False
XVS/USDT,XVSUSDT,False
CTKUSD,CTKUSDT,False
CTK-BNB,CTKBNB,False
GRTUSDT,GRTFDUSD,False
AVA/USDT,AVAUSDT,False
SKLUSDT,SKLTRY,False
SKLUSD,SKLTRY,False
SKL,SKLTRY,False
XRP-BRL,XRPBRL,False
XRP/BRL,XRPBRL,False
AVA-USDT,AVAUSDT,False
AVAX-TRY,AVAXTRY,False
SKL-BTC,SKLBTC,False
AVAX/TRY,AVAXTRY,False
ROSE-USDT,ROSEUSDT,False
ROSE/USDT,ROSEUSDT,False
ROSE-BTC,ROSEBTC,False
ROSE/BTC,ROSEBTC,False
ROSEUSDT,ROSETRY,False
SKL/BTC,SKLBTC,False
SKL/USDT,SKLUSDT,False
ROSE,ROSETRY,False
LINK-BRL,LINKBRL,False
GRTUSD,GRTFDUSD,False
GRT,GRTFDUSD,False
XLM-EUR,XLMEUR,False
XLM/EUR,XLMEUR,False
TRX-TRY,TRXTRY,False
TRX/TRY,TRXTRY,False
LINK/BRL,LINKBRL,False
SKL-USDT,SKLUSDT,False
GLM-BTC,GLMBTC,False
GLM/BTC,GLMBTC,False
GLMUSD,GLMUSDT,False
GLM,GLMUSDT,False
BCH-EUR,BCHEUR,False
BCH/EUR,BCHEUR,False
ROSEUSD,ROSETRY,False
STRAX-USDT,STRAXUSDT,False
CTK/BTC,CTKBTC,False
AXS,AXSUSDC,False
AXS-BTC,AXSBTC,False
AXS/BTC,AXSBTC,False
AXS-BNB,AXSBNB,False
AXS/BNB,AXSBNB,False
AXSUSDT,AXSUSDC,False
AXSUSD,AXSUSDC,False
DOT-EUR,DOTEUR,False
AXS-USDT,AXSUSDT,False
DOT/EUR,DOTEUR,False
ETH-BRL,ETHBRL,False
ETH/BRL,ETHBRL,False
CTK-USDT,CTKUSDT,False
CTK/USDT,CTKUSDT,False
CTK-BTC,CTKBTC,False
AXS/USDT,AXSUSDT,False
BNB/BRL,BNBBRL,False
STRAX/USDT,STRAXUSDT,False
ADA/EUR,ADAEUR,False
STRAX-BTC,STRAXBTC,False
STRAX/BTC,STRAXBTC,False
STRAXUSDT,STRAXTRY,False
STRAXUSD,STRAXTRY,False
STRAX,STRAXTRY,False
ADA-EUR,ADAEUR,False
SLP-ETH,SLPETH,False
BNB-BRL,BNBBRL,False
SLP/ETH,SLPETH,False
SLPUSDT,SLPTRY,False
SLPUSD,SLPTRY,False
SLP,SLPTRY,False
LTC-EUR,LTCEUR,False
LTC/EUR,LTCEUR,False
LSK-USDT,LSKUSDT,False
OGN-USDT,OGNUSDT,False
AVAX/EUR,AVAXEUR,False
PIVXUSD,PIVXUSDT,False
STEEM/BTC,STEEMBTC,False
STEEMUSDT,STEEMUSDC,False
STEEMUSD,STEEMUSDC,False
STEEM,STEEMUSDC,False
PIVX-BTC,PIVXBTC,False
PIVX/BTC,PIVXBTC,False
PIVX,PIVXUSDT,False
STEEM/ETH,STEEMETH,False
RLC-ETH,RLCETH,False
RLC/ETH,RLCETH,False
RLC-BTC,RLCBTC,False
RLC/BTC,RLCBTC,False
RLCUSD,RLCUSDT,False
RLC,RLCUSDT,False
STEEM-BTC,STEEMBTC,False
STEEM-ETH,STEEMETH,False
ICX/BTC,ICXBTC,False
ONT/BTC,ONTBTC,False
WAN/BTC,WANBTC,False
WANUSD,WANUSDT,False
WAN,WANUSDT,False
QTUM-USDT,QTUMUSDT,False
QTUM/USDT,QTUMUSDT,False
ONT-BTC,ONTBTC,False
ONTUSDT,ONTTRY,False
ZIL,ZILTRY,False
ONTUSD,ONTTRY,False
ONT,ONTTRY,False
ZIL-ETH,ZILETH,False
ZIL/ETH,ZILETH,False
ZILUSDT,ZILTRY,False
ZILUSD,ZILTRY,False
ICX-BTC,ICXBTC,False
ICXUSD,ICXUSDT,False
SYS,SYSUSDT,False
ADXUSD,ADXUSDT,False
ADAUSD,ADAJPY,False
ADA,ADAJPY,False
ADX-ETH,ADXETH,False
ADX/ETH,ADXETH,False
ADX-BTC,ADXBTC,False
ADX/BTC,ADXBTC,False
ADX,ADXUSDT,False
ADA/BTC,ADABTC,False
MANA-ETH,MANAETH,False
MANA/ETH,MANAETH,False
MANA-BTC,MANABTC,False
MANA/BTC,MANABTC,False
MANAUSDT,MANATRY,False
MANAUSD,MANATRY,False
ADAUSDT,ADAJPY,False
ADA-BTC,ADABTC,False
ICX,ICXUSDT,False
XLM-ETH,XLMETH,False
LTC-BNB,LTCBNB,False
LTC/BNB,LTCBNB,False
LTC-USDT,LTCUSDT,False
LTC/USDT,LTCUSDT,False
LTC-ETH,LTCETH,False
LTC/ETH,LTCETH,False
XLM/ETH,XLMETH,False
ADA/ETH,ADAETH,False
XLM-BTC,XLMBTC,False
XLM/BTC,XLMBTC,False
XLMUSDT,XLMJPY,False
XLMUSD,XLMJPY,False
XLM,XLMJPY,False
ADA-ETH,ADAETH,False
WAN-BTC,WANBTC,False
SYSUSD,SYSUSDT,False
LSK-BTC,LSKBTC,False
ONT-USDT,ONTUSDT,False
ETC-USDT,ETCUSDT,False
ETC/USDT,ETCUSDT,False
TRX-USDT,TRXUSDT,False
TRX/USDT,TRXUSDT,False
TRX-BNB,TRXBNB,False
TRX/BNB,TRXBNB,False
ONT/USDT,ONTUSDT,False
ETC-BNB,ETCBNB,False
DATA-BTC,DATABTC,False
DATA/BTC,DATABTC,False
DATAUSD,DATAUSDT,False
DATA,DATAUSDT,False
IOTX-ETH,IOTXETH,False
IOTX/ETH,IOTXETH,False
ETC/BNB,ETCBNB,False
ICX/USDT,ICXUSDT,False
IOTX/BTC,IOTXBTC,False
DENT/ETH,DENTETH,False
HOT,HOTTRY,False
ARDR-BTC,ARDRBTC,False
ARDR/BTC,ARDRBTC,False
ARDRUSD,ARDRUSDT,False
ARDR,ARDRUSDT,False
DENT-ETH,DENTETH,False
DENTUSDT,DENTTRY,False
ICX-USDT,ICXUSDT,False
DENTUSD,DENTTRY,False
DENT,DENTTRY,False
SC-ETH,SCETH,False
SC/ETH,SCETH,False
SCUSD,SCUSDT,False
SC,SCUSDT,False
IOTX-BTC,IOTXBTC,False
IOTXUSDT,IOTXJPY,False
SYS/BTC,SYSBTC,False
BTC/TUSD,BTCTUSD,False
ZENUSDT,ZENUSDC,False
ZENUSD,ZENUSDC,False
ZEN,ZENUSDC,False
ETH-TUSD,ETHTUSD,False
ETH/TUSD,ETHTUSD,False
BTC-TUSD,BTCTUSD,False
XRP-USDT,XRPUSDT,False
ZEN-BTC,ZENBTC,False
XRP/USDT,XRPUSDT,False
ADA-BNB,ADABNB,False
ADA/BNB,ADABNB,False
ADA-USDT,ADAUSDT,False
ADA/USDT,ADAUSDT,False
SYS-BTC,SYSBTC,False
ZEN/BTC,ZENBTC,False
THETA,THETAUSDC,False
IOTXUSD,IOTXJPY,False
TUSD/USDT,TUSDUSDT,False
IOTX,IOTXJPY,False
XLM-USDT,XLMUSDT,False
XLM/USDT,XLMUSDT,False
IOTA-USDT,IOTAUSDT,False
IOTA/USDT,IOTAUSDT,False
TUSD-USDT,TUSDUSDT,False
TUSDUSD,TUSDUSDT,False
THETAUSD,THETAUSDC,False
TUSD,TUSDC,False
XRP-BNB,XRPBNB,False
XRP/BNB,XRPBNB,False
THETA-BTC,THETABTC,False
THETA/BTC,THETABTC,False
THETAUSDT,THETAUSDC,False
MANA,MANATRY,False
LSK/BTC,LSKBTC,False
HOTUSDT,HOTTRY,False
LRC/ETH,LRCETH,False
ZRX/BTC,ZRXBTC,False
ZRXUSD,ZRXUSDT,False
ZRX,ZRXUSDT,False
QTUM-BTC,QTUMBTC,False
QTUM/BTC,QTUMBTC,False
LRC-ETH,LRCETH,False
LRC-BTC,LRCBTC,False
KNC,KNCUSDT,False
LRC/BTC,LRCBTC,False
LRCUSDT,LRCTRY,False
LRCUSD,LRCTRY,False
LRC,LRCTRY,False
ETH-USDT,ETHUSDT,False
ETH/USDT,ETHUSDT,False
ZRX-BTC,ZRXBTC,False
KNCUSD,KNCUSDT,False
BTC/USDT,BTCUSDT,False
IOTA-ETH,IOTAETH,False
LINK/ETH,LINKETH,False
LINK-BTC,LINKBTC,False
LINK/BTC,LINKBTC,False
LINKUSDT,LINKJPY,False
LINKUSD,LINKJPY,False
LINK,LINKJPY,False
IOTA/ETH,IOTAETH,False
KNC/BTC,KNCBTC,False
IOTA-BTC,IOTABTC,False
IOTA/BTC,IOTABTC,False
IOTAUSDT,IOTAUSDC,False
IOTAUSD,IOTAUSDC,False
IOTA,IOTAUSDC,False
KNC-BTC,KNCBTC,False
BTC-USDT,BTCUSDT,False
BTCUSD,BTCEURI,False
XVG,XVGTRY,False
LTC/BTC,LTCBTC,False
BNB-BTC,BNBBTC,False
BNB/BTC,BNBBTC,False
BNBUSDT,BNBARS,False
BNBUSD,BNBARS,False
BNB,BNBARS,False
LTC-BTC,LTCBTC,False
LTCUSDT,LTCJPY,False
NEOUSD,NEOTRY,False
LTCUSD,LTCJPY,False
LTC,LTCJPY,False
ETH-BTC,ETHBTC,False
ETH/BTC,ETHBTC,False
ETHUSDT,ETHMXN,False
ETHUSD,ETHMXN,False
NEO,NEOTRY,False
NEOUSDT,NEOTRY,False
BTC,BTCEURI,False
GASUSD,GASTRY,False
BTCUSDT,BTCEURI,False
BNB-ETH,BNBETH,False
BNB/ETH,BNBETH,False
GAS-BTC,GASBTC,False
GAS/BTC,GASBTC,False
GASUSDT,GASTRY,False
GAS,GASTRY,False
NEO/BTC,NEOBTC,False
QTUM-ETH,QTUMETH,False
QTUM/ETH,QTUMETH,False
QTUMUSDT,QTUMTRY,False
QTUMUSD,QTUMTRY,False
QTUM,QTUMTRY,False
NEO-BTC,NEOBTC,False
LINK-ETH,LINKETH,False
XVGUSD,XVGTRY,False
LSKUSD,LSKUSDT,False
XRPUSD,XRPMXN,False
ENJ,ENJUSDC,False
XRP-ETH,XRPETH,False
XRP/ETH,XRPETH,False
XRP-BTC,XRPBTC,False
XRP/BTC,XRPBTC,False
XRPUSDT,XRPMXN,False
XRP,XRPMXN,False
ENJUSDT,ENJUSDC,False
POWR-ETH,POWRETH,False
POWR/ETH,POWRETH,False
POWR-BTC,POWRBTC,False
POWR/BTC,POWRBTC,False
POWRUSD,POWRUSDT,False
POWR,POWRUSDT,False
ENJUSD,ENJUSDC,False
ENJ/BTC,ENJBTC,False
TRX/ETH,TRXETH,False
BAT,BATUSDT,False
LSK,LSKUSDT,False
NEO-USDT,NEOUSDT,False
NEO/USDT,NEOUSDT,False
BAT-BTC,BATBTC,False
BAT/BTC,BATBTC,False
BATUSD,BATUSDT,False
BNB-USDT,BNBUSDT,False
ENJ-BTC,ENJBTC,False
BNB/USDT,BNBUSDT,False
STORJ-BTC,STORJBTC,False
STORJ/BTC,STORJBTC,False
STORJUSDT,STORJTRY,False
STORJUSD,STORJTRY,False
STORJ,STORJTRY,False
TRX-ETH,TRXETH,False
TRX-BTC,TRXBTC,False
XVGUSDT,XVGTRY,False
ETCUSD,ETCFDUSD,False
ZEC,ZECUSDT,False
ETC-BTC,ETCBTC,False
ETC/BTC,ETCBTC,False
ETC-ETH,ETCETH,False
ETC/ETH,ETCETH,False
ETCUSDT,ETCFDUSD,False
ETC,ETCFDUSD,False
ZEC/BTC,ZECBTC,False
MTL-BTC,MTLBTC,False
MTL/BTC,MTLBTC,False
MTLUSD,MTLUSDT,False
MTL,MTLUSDT,False
XVG-ETH,XVGETH,False
XVG/ETH,XVGETH,False
ZECUSD,ZECUSDT,False
ZEC-BTC,ZECBTC,False
TRX/BTC,TRXBTC,False
REQ,REQUSDT,False
TRXUSDT,TRXJPY,False
TRXUSD,TRXJPY,False
TRX,TRXJPY,False
REQ-BTC,REQBTC,False
REQ/BTC,REQBTC,False
REQUSD,REQUSDT,False
DASH-ETH,DASHETH,False
ZEC/ETH,ZECETH,False
DASH/ETH,DASHETH,False
DASH-BTC,DASHBTC,False
DASH/BTC,DASHBTC,False
DASHUSD,DASHUSDT,False
DASH,DASHUSDT,False
ZEC-ETH,ZECETH,False
HOTUSD,HOTTRY,False
HOT/ETH,HOTETH,False
OGN/USDT,OGNUSDT,False
BAND-USDT,BANDUSDT,False
XTZ/USDT,XTZUSDT,False
XTZ-BTC,XTZBTC,False
XTZ/BTC,XTZBTC,False
XTZUSDT,XTZUSDC,False
XTZUSD,XTZUSDC,False
XTZ,XTZUSDC,False
BAND/USDT,BANDUSDT,False
RVN/USDT,RVNUSDT,False
BAND-BTC,BANDBTC,False
BAND/BTC,BANDBTC,False
BANDUSD,BANDUSDT,False
BAND,BANDUSDT,False
CHZ-USDT,CHZUSDT,False
CHZ/USDT,CHZUSDT,False
XTZ-USDT,XTZUSDT,False
RVN-USDT,RVNUSDT,False
CHZ/BTC,CHZBTC,False
HBAR-USDT,HBARUSDT,False
NKN-USDT,NKNUSDT,False
NKN/USDT,NKNUSDT,False
NKN-BTC,NKNBTC,False
NKN/BTC,NKNBTC,False
NKNUSD,NKNUSDT,False
NKN,NKNUSDT,False
HBAR/USDT,HBARUSDT,False
HBAR,HBARFDUSD,False
HBAR-BTC,HBARBTC,False
HBAR/BTC,HBARBTC,False
HBAR-BNB,HBARBNB,False
HBAR/BNB,HBARBNB,False
HBARUSDT,HBARFDUSD,False
HBARUSD,HBARFDUSD,False
CHZ-BTC,CHZBTC,False
CHZ-BNB,CHZBNB,False
STXUSD,STXUSDC,False
COSUSDT,COSTRY,False
MTL-USDT,MTLUSDT,False
MTL/USDT,MTLUSDT,False
COS-USDT,COSUSDT,False
COS/USDT,COSUSDT,False
COSUSD,COSTRY,False
COS,COSTRY,False
WIN-USDT,WINUSDT,False
DENT-USDT,DENTUSDT,False
WIN/USDT,WINUSDT,False
WINUSD,WINEUR,False
WIN,WINEUR,False
WINUSDT,WINEUR,False
ONT-USDC,ONTUSDC,False
ONT/USDC,ONTUSDC,False
DENT/USDT,DENTUSDT,False
WAN/USDT,WANUSDT,False
CHZ/BNB,CHZBNB,False
CVC/USDT,CVCUSDT,False
CHZUSDT,CHZUSDC,False
CHZUSD,CHZUSDC,False
CHZ,CHZUSDC,False
WIN-TRX,WINTRX,False
WIN/TRX,WINTRX,False
CVC-USDT,CVCUSDT,False
CVCUSD,CVCUSDC,False
WAN-USDT,WANUSDT,False
CVC,CVCUSDC,False
CVCUSDT,CVCUSDC,False
FUN-USDT,FUNUSDT,False
FUN/USDT,FUNUSDT,False
FUNUSD,FUNUSDT,False
FUN,FUNUSDT,False
STX,STXUSDC,False
STXUSDT,STXUSDC,False
ANKR/USDT,ANKRUSDT,False
XRP/TRY,XRPTRY,False
USDT-TRY,USDTTRY,False
USDT/TRY,USDTTRY,False
USDTUSDT,USDTCOP,False
USDTUSD,USDTCOP,False
USDT,USDTCOP,False
XRP-TRY,XRPTRY,False
ETH-TRY,ETHTRY,False
BTC-EUR,BTCEUR,False
ETH/TRY,ETHTRY,False
BNB-TRY,BNBTRY,False
BNB/TRY,BNBTRY,False
BTC-TRY,BTCTRY,False
BTC/TRY,BTCTRY,False
FTT-USDT,FTTUSDT,False
BTC/EUR,BTCEUR,False
ETH/EUR,ETHEUR,False
FTTUSD,FTTUSDT,False
EUR/USDT,EURUSDT,False
OGN-BTC,OGNBTC,False
OGN/BTC,OGNBTC,False
OGNUSDT,OGNTRY,False
OGNUSD,OGNTRY,False
OGN,OGNTRY,False
EUR-USDT,EURUSDT,False
EURUSD,EUREURI,False
ETH-EUR,ETHEUR,False
EUR,EUREURI,False
EURUSDT,EUREURI,False
XRP-EUR,XRPEUR,False
XRP/EUR,XRPEUR,False
BNB-EUR,BNBEUR,False
BNB/EUR,BNBEUR,False
FTT/USDT,FTTUSDT,False
FTT,FTTUSDT,False
STX/BNB,STXBNB,False
KAVA/BTC,KAVABTC,False
ARPAUSDT,ARPATRY,False
ARPAUSD,ARPATRY,False
ARPA,ARPATRY,False
KAVA-USDT,KAVAUSDT,False
KAVA/USDT,KAVAUSDT,False
KAVA-BTC,KAVABTC,False
KAVAUSD,KAVAUSDT,False
ARPA-BTC,ARPABTC,False
KAVA,KAVAUSDT,False
STX-USDT,STXUSDT,False
STX/USDT,STXUSDT,False
STX-BTC,STXBTC,False
STX/BTC,STXBTC,False
STX-BNB,STXBNB,False
ARPA/BTC,ARPABTC,False
ARPA/USDT,ARPAUSDT,False
BCH-USDC,BCHUSDC,False
BCH/BNB,BCHBNB,False
BCH/USDC,BCHUSDC,False
BCH-USDT,BCHUSDT,False
BCH/USDT,BCHUSDT,False
BCH-BTC,BCHBTC,False
BCH/BTC,BCHBTC,False
BCH-BNB,BCHBNB,False
BCHUSDT,BCHJPY,False
ARPA-USDT,ARPAUSDT,False
BCHUSD,BCHJPY,False
BCH,BCHJPY,False
RLC-USDT,RLCUSDT,False
RLC/USDT,RLCUSDT,False
IOTX-USDT,IOTXUSDT,False
IOTX/USDT,IOTXUSDT,False
ANKR-USDT,ANKRUSDT,False
ANKR-BTC,ANKRBTC,False
HOT-ETH,HOTETH,False
TRX/USDC,TRXUSDC,False
ONG/USDT,ONGUSDT,False
ONG-BTC,ONGBTC,False
ONG/BTC,ONGBTC,False
ONGUSD,ONGUSDT,False
ONG,ONGUSDT,False
TRX-USDC,TRXUSDC,False
LTC-USDC,LTCUSDC,False
HOT/USDT,HOTUSDT,False
LTC/USDC,LTCUSDC,False
LINK-USDC,LINKUSDC,False
LINK/USDC,LINKUSDC,False
LINK-USDT,LINKUSDT,False
LINK/USDT,LINKUSDT,False
TRX-XRP,TRXXRP,False
ONG-USDT,ONGUSDT,False
HOT-USDT,HOTUSDT,False
USDC-USDT,USDCUSDT,False
FET-BNB,FETBNB,False
BAT-USDT,BATUSDT,False
BAT/USDT,BATUSDT,False
FET-USDT,FETUSDT,False
FET/USDT,FETUSDT,False
FET-BTC,FETBTC,False
FET/BTC,FETBTC,False
FET/BNB,FETBNB,False
ZIL/USDT,ZILUSDT,False
FETUSDT,FETUSDC,False
FETUSD,FETUSDC,False
FET,FETUSDC,False
ZRX-USDT,ZRXUSDT,False
ZRX/USDT,ZRXUSDT,False
ZIL-USDT,ZILUSDT,False
TRX/XRP,TRXXRP,False
